t,vx,vy,x,y
1.3494999999998678,18.44114041604986,-4.647725512966263,37.04524952203435,2.711578704336096
1.3495999999998678,18.440337169070055,-4.648504070416777,37.04709355575125,2.7111138539290542
1.3496999999998678,18.43953398193677,-4.649282600222,37.04893750914945,2.710648925669032
1.3497999999998678,18.438730854641054,-4.650061102384181,37.05078138223491,2.710183919558794
1.3498999999998678,18.437927787173965,-4.650839576905571,37.052625175013624,2.709718835601103
1.3499999999998678,18.437124779526556,-4.651618023788418,37.05446888749157,2.7092536737987243
1.3500999999998677,18.436321831689884,-4.652396443034972,37.05631251967474,2.7087884341544206
1.3501999999998677,18.435518943655012,-4.65317483464748,37.05815607156911,2.708323116670956
1.3502999999998677,18.434716115412996,-4.65395319862819,37.05999954318065,2.7078577213510933
1.3503999999998677,18.433913346954903,-4.654731534979349,37.06184293451535,2.7073922481975954
1.3504999999998677,18.433110638271792,-4.655509843703202,37.06368624557918,2.706926697213225
1.3505999999998677,18.432307989354733,-4.656288124801995,37.06552947637811,2.706461068400745
1.3506999999998677,18.43150540019479,-4.657066378277974,37.06737262691813,2.705995361762917
1.3507999999998677,18.430702870783033,-4.657844604133381,37.06921569720521,2.705529577302504
1.3508999999998677,18.42990040111053,-4.658622802370462,37.07105868724532,2.7050637150222667
1.3509999999998676,18.429097991168355,-4.659400972991458,37.072901597044435,2.7045977749249674
1.3510999999998676,18.42829564094758,-4.660179115998612,37.07474442660853,2.7041317570133674
1.3511999999998676,18.427493350439285,-4.660957231394166,37.07658717594358,2.703665661290228
1.3512999999998676,18.42669111963454,-4.6617353191803605,37.078429845055545,2.70319948775831
1.3513999999998676,18.425888948524424,-4.662513379359436,37.0802724339504,2.7027332364203738
1.3514999999998676,18.425086837100018,-4.663291411933632,37.08211494263411,2.7022669072791805
1.3515999999998676,18.424284785352405,-4.664069416905189,37.08395737111264,2.70180050033749
1.3516999999998676,18.42348279327267,-4.664847394276344,37.085799719391964,2.7013340155980625
1.3517999999998676,18.42268086085189,-4.665625344049336,37.08764198747805,2.7008674530636574
1.3518999999998675,18.421878988081158,-4.666403266226402,37.08948417537686,2.7004008127370347
1.3519999999998675,18.42107717495156,-4.667181160809778,37.091326283094354,2.6999340946209536
1.3520999999998675,18.420275421454182,-4.667959027801701,37.0931683106365,2.6994672987181736
1.3521999999998675,18.41947372758012,-4.668736867204406,37.09501025800926,2.699000425031453
1.3522999999998675,18.418672093320463,-4.669514679020128,37.09685212521859,2.698533473563551
1.3523999999998675,18.41787051866631,-4.6702924632511,37.098693912270456,2.698066444317226
1.3524999999998675,18.41706900360875,-4.671070219899557,37.10053561917081,2.697599337295236
